Time	Price	% Diff	Action	Trade
18:15:59	9134.0404661233	0.036168027680034236	S
18:16:59	9126.7700861685	-0.07959653760857031	H
18:17:59	9122.3805272057	-0.04809542610756971	B
18:18:59	9137.4945236378	0.16568039874050927	S
18:19:59	9133.2073582315	-0.0469183909791644	B
18:20:59	9146.4690391989	0.14520288927249253	H
18:21:59	9150.9221815793	0.04868701092536718	S
18:22:59	9144.3519078945	-0.07179903352284496	H
18:23:59	9136.2178225669	-0.08895201551219133	H
18:24:59	9136.2130663017	-5.205945493202141e-05	H
18:25:59	9133.0760221359	-0.034336372663755055	H
18:26:59	9132.3350209104	-0.00811338068033673	B
18:27:59	9136.1360056121	0.04162117019357034	H
18:28:59	9136.32413166	0.0020591423746845216	S
18:29:59	9135.3317790186	-0.010861618163935775	B
18:30:59	9144.9977880272	0.10580906356133546	S
18:31:59	9143.9076018612	-0.01192112006224554	H
18:32:59	9135.197550572	-0.09525524172429779	H
18:33:59	9134.8937004072	-0.0033261477173162288	B
18:34:59	9136.2337732469	0.014669824123308804	H
18:35:59	9139.9201247792	0.04034869973549471	H
18:36:59	9148.332072961	0.0920352483058812	H
18:37:59	9150.3261882645	0.021797583292735512	S
18:38:59	9142.6024483242	-0.08440944925226918	H
18:39:59	9138.7988092525	-0.04160346130327326	B
18:40:59	9147.2107982759	0.09204698778229835	H
18:41:59	9147.4271714406	0.002365455103980682	S
18:42:59	9139.8065204112	-0.08330922877628599	B
18:43:59	9147.6757187843	0.0860980848503198	H
18:44:59	9150.3594406852	0.029337746367531684	S
18:45:59	9143.9081483341	-0.07050315774937455	H
18:46:59	9142.1288457982	-0.019458884615160262	B
18:47:59	9147.2631439977	0.05616086019024008	H
18:48:59	9163.8504952899	0.18133676741425267	S
18:49:59	9163.0905942799	-0.008292376773178785	H
18:50:59	9159.7423611693	-0.036540434432578685	B
18:51:59	9164.7533776555	0.054706958870840885	H
18:52:59	9167.090774108	0.02550419368838307	H
18:53:59	9170.2207668908	0.034143796106403924	S
18:54:59	9169.4961688963	-0.007901641769806057	H
18:55:59	9163.6098879924	-0.06419415849550027	H
18:56:59	9158.9752208579	-0.05057687080910162	B
18:57:59	9159.6810072941	0.007705954205379644	H
18:58:59	9163.6923641165	0.04379363014066087	S
18:59:59	9157.8772207603	-0.06345851786743635	B
19:00:59	9159.2870382021	0.01539458771737592	S
19:01:59	9154.8264842233	-0.048699794647712805	B
19:02:59	9157.660793154	0.03095972310981986	S
19:03:59	9151.153919002	-0.07105388918603721	B
19:04:59	9153.8061476411	0.028982450328954638	S
19:05:59	9148.7004048496	-0.055777265862419025	B
19:06:59	9148.7037939767	3.704490200361591e-05	S
19:07:59	9146.5064765274	-0.024017800759340943	H
19:08:59	9146.3314838362	-0.001913218906572545	H
19:09:59	9145.0461281548	-0.01405323745014299	B
19:10:59	9150.6180292331	0.060928080626574226	S
19:11:59	9144.9088902029	-0.062390747946866734	B
19:12:59	9146.8624184739	0.02136192163809496	H
19:13:59	9150.8909165776	0.04404240404407864	S
19:14:59	9147.753252329	-0.0342880739941616	B
19:15:59	9150.4519268604	0.029500954572792035	H
19:16:59	9151.3446829816	0.009756415621175513	S
19:17:59	9148.4888569907	-0.031206626892890978	H
19:18:59	9145.8801546459	-0.02851511747545594	H
19:19:59	9142.4525997182	-0.03747649072307054	B
19:20:59	9145.3861470467	0.032087093660070364	H
19:21:59	9146.6661666973	0.01399634340221844	S
19:22:59	9145.3510734093	-0.01437784285588178	H
19:23:59	9144.8089877439	-0.005927445114449003	H
19:24:59	9144.1410416547	-0.007304101048959848	B
19:25:59	9144.9634660818	0.008994004175485066	S
19:26:59	9144.3355734759	-0.006865993595571431	H
19:27:59	9141.4504988094	-0.031550402359135074	H
19:28:59	9139.6773726577	-0.019396551476497752	B
19:29:59	9140.1840861004	0.005544106449717176	H
19:30:59	9146.4348067278	0.06838725094066676	S
19:31:59	9141.7816053337	-0.05087448270749912	B
19:32:59	9145.0882211075	0.03617036499616248	S
19:33:59	9144.0912580629	-0.01090162304066303	B
19:34:59	9145.5867815938	0.01635508098830555	H
19:35:59	9147.9633654457	0.025986127611651984	H
19:36:59	9153.0604435617	0.055718173678463885	H
19:37:59	9153.2710928174	0.002301407895188847	H
19:38:59	9153.3663153621	0.001040311640880579	H
19:39:59	9154.6960594323	0.014527377408343435	H
19:40:59	9155.2091801158	0.0056049996653985785	S
19:41:59	9154.0710249253	-0.012431777014681799	H
19:42:59	9150.5591401142	-0.03836418574357892	H
19:43:59	9147.6108180044	-0.03222013064617002	B
19:44:59	9150.5876230695	0.032541885792092086	S
19:45:59	9150.1533212999	-0.004746162623526729	H
19:46:59	9149.3605173385	-0.00866437898427709	B
19:47:59	9150.7958480275	0.01568777059641327	S
19:48:59	9149.1994352525	-0.017445616769425826	H
19:49:59	9149.1965528597	-3.150431708181405e-05	B
19:50:59	9149.7546338896	0.006099781840703282	S
19:51:59	9146.852067124	-0.03172289183416795	H
19:52:59	9144.6498771973	-0.024075932468781917	H
19:53:59	9144.2657762924	-0.004200280055104549	B
19:54:59	9147.3735504947	0.03398604413224804	H
19:55:59	9147.5287047005	0.001696161252670269	H
19:56:59	9157.765108222	0.11190348619774838	S
19:57:59	9154.6625335657	-0.03387916833020282	B
19:58:59	9156.0849467568	0.015537581924886076	H
19:59:59	9159.8419174323	0.04103250130757072	S
20:00:59	9154.9478378407	-0.05342973858846294	B
20:01:59	9163.6497450614	0.09505141236012572	S
20:02:59	9156.5687123425	-0.07727306167193099	B
20:03:59	9163.9818144905	0.08095938971121658	S
20:04:59	9162.0822640853	-0.020728439270758202	H
20:05:59	9158.1609686949	-0.042799172473837035	H
20:06:59	9156.851332893	-0.014300205099866332	B
20:07:59	9158.3074067613	0.015901468915072988	H
20:08:59	9158.6836692516	0.004108428267250608	S
20:09:59	9158.4727183374	-0.0023032885709247217	B
20:10:59	9168.9523040256	0.11442503581649006	H
20:11:59	9178.3333925453	0.1023136363745853	H
20:12:59	9183.0949568685	0.05187831079513598	H
20:13:59	9184.3867174742	0.014066723819898413	S
20:14:59	9180.7005624883	-0.04013501499111701	H
20:15:59	9177.4440762119	-0.035470999780854356	H
20:16:59	9176.4895978054	-0.010400263935948733	H
20:17:59	9170.6383373861	-0.06376360324865075	B
20:18:59	9173.4230560249	0.030365592190528753	S
20:19:59	9173.4119572425	-0.00012098845034560394	B
20:20:59	9177.7704513217	0.04751224625596137	S
20:21:59	9175.1021526754	-0.029073495141904625	B
20:22:59	9177.8819414569	0.03029708808953991	H
20:23:59	9184.9667154377	0.07719399776540319	H
20:24:59	9186.4154206368	0.01577256885063157	S
20:25:59	9186.0217403432	-0.004285461472993049	H
20:26:59	9180.0713036813	-0.06477708011257109	H
20:27:59	9175.5445911116	-0.04931021143467481	B
20:28:59	9179.5757227513	0.04393343195787077	H
20:29:59	9180.7166156403	0.012428601532987187	S
20:30:59	9176.0785118259	-0.050520062960002526	H
20:31:59	9173.9185233693	-0.023539341493370763	H
20:32:59	9173.7531243038	-0.0018029271251973913	H
20:33:59	9172.5566216262	-0.013042673607924384	H
20:34:59	9170.0201736815	-0.02765257331548796	H
20:35:59	9160.7884793447	-0.10067256300368903	H
20:36:59	9154.3634674936	-0.07013601357116636	H
20:37:59	9152.8630087178	-0.016390640169875525	H
20:38:59	9151.2277472108	-0.01786612020133342	H
20:39:59	9150.1518401216	-0.011756969872462174	B
20:40:59	9151.745567953	0.017417501471520276	S
20:41:59	9149.1430859001	-0.028437001811034743	H
20:42:59	9145.7976455015	-0.03656561458477422	H
20:43:59	9143.6678080891	-0.023287606996722245	B
20:44:59	9144.5242139254	0.009366108374400951	H
20:45:59	9149.0677949996	0.0496863583922835	H
20:46:59	9150.422974559	0.014812214640491273	S
20:47:59	9149.6911064668	-0.007998188654608579	H
20:48:59	9144.8926398995	-0.052444028016507334	B
20:49:59	9145.3447224611	0.004943552422120122	S
20:50:59	9144.7472623497	-0.006532942491865421	B
20:51:59	9144.7847629232	0.000410077746542361	S
20:52:59	9143.7119891152	-0.011730990239922277	B
20:53:59	9145.5757853951	0.020383365990955964	H
20:54:59	9146.1135215839	0.0058797412149723715	S
20:55:59	9144.5410104826	-0.017193216524033484	B
20:56:59	9146.3403585726	0.019676745808630176	H
20:57:59	9147.1757597946	0.009133721130524712	H
20:58:59	9148.1265477569	0.010394333587409694	H
20:59:59	9148.3814724945	0.0027866332660588947	S
21:00:59	9146.1968800586	-0.02387955118037658	H
21:01:59	9141.4971289655	-0.05138475756351212	H
21:02:59	9140.0905340987	-0.015386920183394732	H
21:03:59	9137.117632495	-0.032525953573534216	H
21:04:59	9128.1440679987	-0.09821001389305835	B
21:05:59	9131.9165195642	0.041327695283912835	S
21:06:59	9128.3419817173	-0.03914334783111491	B
21:07:59	9130.3539745785	0.022041164378262663	H
21:08:59	9133.9199971917	0.03905678381286446	S
21:09:59	9133.706518149	-0.002337211654650126	B
21:10:59	9136.7723456028	0.0335660823752997	S
21:11:59	9134.1910306214	-0.028251934969602006	B
21:12:59	9136.5545650394	0.02587568411999161	S
21:13:59	9134.0941185888	-0.02692969689048842	B
21:14:59	9136.7080672777	0.028617492385797694	S
21:15:59	9135.8879477668	-0.00897609406868011	B
21:16:59	9138.0458284554	0.023619824377644694	H
21:17:59	9141.6789908895	0.03975863660900678	H
21:18:59	9142.7752092006	0.011991432998152628	S
21:19:59	9140.1137694408	-0.02910975823971255	B
21:20:59	9140.686975661	0.00627132478498425	H
21:21:59	9142.2584943198	0.017192566193163745	S
21:22:59	9141.0905404018	-0.012775332470921554	H
21:23:59	9139.4155670511	-0.018323561541104056	H
21:24:59	9135.0954759107	-0.047268789877272406	H
21:25:59	9133.6992573021	-0.015284116211842686	B
21:26:59	9135.0283018762	0.014550999947123059	H
21:27:59	9140.204280229	0.056660780697707365	S
21:28:59	9138.3308005895	-0.020497130939979475	H
21:29:59	9137.8781426987	-0.004953397952826853	B
21:30:59	9141.7217853944	0.04206274843761981	H
21:31:59	9143.2679692344	0.016913486062011977	H
21:32:59	9143.6855875027	0.00456749457309824	S
21:33:59	9143.1879139956	-0.00544281080464686	B
21:34:59	9146.7235996253	0.03867016256209926	S
21:35:59	9145.7428610422	-0.010722293862045616	H
21:36:59	9145.5931730149	-0.0016366962156407025	H
21:37:59	9142.1691430132	-0.03743912436214493	B
21:38:59	9143.972987635	0.019731035311004876	H
21:39:59	9145.5270996442	0.016996025811775818	H
21:40:59	9145.9693358034	0.004835545883601965	S
21:41:59	9145.0639679737	-0.009899091025335824	B
21:42:59	9146.6925965353	0.017808826349428975	H
21:43:59	9148.8750445433	0.023860515535704983	S
21:44:59	9147.5577386194	-0.014398556297754364	B
21:45:59	9147.8846495846	0.0035737513174586765	S
21:46:59	9146.7160682369	-0.012774334094306632	B
21:47:59	9147.0646027728	0.003810488193798076	S
21:48:59	9144.0273329098	-0.03320485855188109	H
21:49:59	9143.9401632044	-0.0009532966408256776	B
21:50:59	9144.7660202296	0.009031741355038357	H
21:51:59	9145.7347210807	0.010592953925316798	H
21:52:59	9146.6322471063	0.00981360221973763	H
21:53:59	9150.1896447619	0.038892977868724296	H
21:54:59	9153.4855986758	0.036020607679820134	S
21:55:59	9151.2861052626	-0.024029025768261235	B
21:56:59	9151.8377963887	0.006028563851620112	H
21:57:59	9154.7669282318	0.032005941410547946	H
21:58:59	9155.1684708056	0.004386158347314384	H
21:59:59	9156.0785012573	0.009940073244982712	S
22:00:59	9155.1033580039	-0.010650228187378824	H
22:01:59	9154.7067681308	-0.004331899461884173	B
22:02:59	9156.6376417464	0.021091594351461303	H
22:03:59	9157.4366618903	0.008726130433050979	S
22:04:59	9157.2156719462	-0.0024132292939585656	H
22:05:59	9156.9471268508	-0.0029326064277620865	H
22:06:59	9152.8074466165	-0.04520808274803598	B
22:07:59	9154.1669973685	0.014853920613209686	H
22:08:59	9157.6580436429	0.038136143631667944	H
22:09:59	9159.0591226279	0.015299533770782362	H
22:10:59	9159.6451300084	0.00639811767404997	H
22:11:59	9160.3415520761	0.007603155556940048	S
22:12:59	9160.1249339987	-0.002364737997670899	H
22:13:59	9157.6599828302	-0.02690958023237527	B
22:14:59	9158.8945768136	0.013481544256002271	S
22:15:59	9155.0854581495	-0.04158928386120496	B
22:16:59	9155.8289498538	0.008121078800388518	H
22:17:59	9156.5574005428	0.007956141306163187	H
22:18:59	9157.9163832425	0.014841633599314532	S
22:19:59	9156.7529971803	-0.012703610881721124	B
22:20:59	9157.1605385069	0.004450718794375435	H
22:21:59	9159.0202328318	0.02030863516129524	H
22:22:59	9159.1980865072	0.0019418417131929619	S
22:23:59	9158.900607542	-0.003247871291680789	B
22:24:59	9159.649336689	0.008174880142100042	H
22:25:59	9160.8372421559	0.012968896769232467	H
22:26:59	9162.5796449998	0.019020126630804834	H
22:27:59	9164.74255836	0.023605943347847252	H
22:28:59	9165.377070903	0.006923408256798264	S
22:29:59	9164.1023602678	-0.013907890808406126	H
22:30:59	9164.0729849891	-0.0003205472565161721	H
22:31:59	9162.3546058329	-0.01875126004577773	B
22:32:59	9163.2499410538	0.00977189008086389	H
22:33:59	9163.4757763042	0.0024645759075908103	H
22:34:59	9164.2326471554	0.008259648081986436	H
22:35:59	9164.5505937058	0.003469429057965148	S
22:36:59	9162.5265707845	-0.0220853483278434	H
22:37:59	9156.1539886585	-0.06955048999605705	H
22:38:59	9155.1419511234	-0.011053085567951272	H
22:39:59	9150.6821377312	-0.04871375469663598	B
22:40:59	9153.1605784241	0.02708476434428757	S
22:41:59	9151.363829781	-0.019629816692345998	H
22:42:59	9150.7749266217	-0.006435140928210201	H
22:43:59	9150.5559986903	-0.002392452367743795	H
22:44:59	9148.4494715837	-0.023020755316960764	B
22:45:59	9151.6642170532	0.03513978493824656	S
22:46:59	9150.8787380744	-0.008582908640115326	H
22:47:59	9150.3150039845	-0.006160436675373585	B
22:48:59	9151.0954207705	0.00852885158226406	H
22:49:59	9151.8416663004	0.008154712584541675	H
22:50:59	9153.5114458092	0.018245284060661185	H
22:51:59	9153.8579990489	0.0037860141624560285	S
22:52:59	9153.4864614558	-0.004058808790120921	H
22:53:59	9149.1227543324	-0.047672623341651135	B
22:54:59	9153.3429550801	0.046126834900106495	H
22:55:59	9154.3222015334	0.010698238426177828	S
22:56:59	9151.9169595471	-0.026274386386544342	B
22:57:59	9152.0007998895	0.0009160959695222637	H
22:58:59	9153.6152865319	0.01764080530259181	H
22:59:59	9154.0351350114	0.004586695708278744	H
23:00:59	9157.7242076631	0.04029996168126864	H
23:01:59	9158.0987005131	0.0040893658894712295	H
23:02:59	9158.4651252108	0.004001100115681931	S
23:03:59	9157.3801964413	-0.01184618551981511	B
23:04:59	9157.905247213	0.005733635171170816	H
23:05:59	9160.2477060407	0.0255785440498224	H
23:06:59	9163.384308217	0.03424145587495588	H
23:07:59	9165.1958475132	0.019769325778190905	H
23:08:59	9167.2552637755	0.022469964598289843	S
23:09:59	9165.2684947347	-0.021672452480404416	B
23:10:59	9166.976002723	0.018630201496886892	S
23:11:59	9165.2199797993	-0.019155967280583774	H
23:12:59	9159.596319147	-0.06135870895291868	H
23:13:59	9158.1849249443	-0.015408912724127314	B
23:14:59	9163.3747338054	0.05666853097674513	S
23:15:59	9159.6244206555	-0.040927204865518964	B
23:16:59	9160.2955313938	0.0073268368601057034	H
23:17:59	9162.6338160249	0.02552630123215995	H
23:18:59	9163.0642081954	0.004697253858893874	S
23:19:59	9162.8366243691	-0.002483708736820826	B
23:20:59	9163.9648744079	0.012313327030190287	H
23:21:59	9165.3347259035	0.014948240356366639	S
23:22:59	9164.0546193296	-0.01396682840488645	H
23:23:59	9162.7145316917	-0.014623304787745841	B
23:24:59	9163.198966535	0.005287023202832257	S
23:25:59	9163.1318459523	-0.0007325016399135225	H
23:26:59	9158.2700015334	-0.053058763102367824	B
23:27:59	9159.468069138	0.013081811350832785	H
23:28:59	9163.2685586889	0.041492470110853316	H
23:29:59	9164.2139531246	0.010317218464613774	S
23:30:59	9160.7957227692	-0.037299765947012294	H
23:31:59	9156.7940540434	-0.0436825451292953	H
23:32:59	9152.0255149327	-0.052076513707253004	H
23:33:59	9151.5144209207	-0.0055844906809676105	H
23:34:59	9150.4102623563	-0.012065309779500764	H
23:35:59	9150.2184332632	-0.002096398823647215	H
23:36:59	9142.3003218603	-0.08653467084584056	H
23:37:59	9139.7085849117	-0.028348849385360062	B
23:38:59	9143.0084953118	0.0361052036773761	H
23:39:59	9145.725519371	0.029716958707777668	S
23:40:59	9143.3617914682	-0.0258451655671743	B
23:41:59	9143.6049587295	0.002659495127132444	S
23:42:59	9142.4207946806	-0.012950735013651207	H
23:43:59	9139.7310385616	-0.029420611667370058	H
23:44:59	9139.2305808159	-0.0054756288077709245	H
23:45:59	9136.8155261909	-0.026425141631393916	H
23:46:59	9134.5050392981	-0.025287660522172756	H
23:47:59	9125.6141425287	-0.09733309830306834	B
23:48:59	9128.4723606256	0.03132083005327213	S
23:49:59	9128.211621291	-0.0028563304384148815	H
23:50:59	9124.5901144024	-0.039673783199267024	B
23:51:59	9126.9732475775	0.02611770112653239	H
23:52:59	9134.0394181862	0.07742074417249895	H
23:53:59	9134.1368323148	0.001066495601131533	S
23:54:59	9130.4642229035	-0.040207514718928826	B
23:55:59	9133.3552277353	0.031663284157527984	H
23:56:59	9138.6124145876	0.0575603020052962	H
23:57:59	9139.2501236087	0.006978182159044733	S
23:58:59	9111.0777921356	-0.3082564881370688	H
